Thickness_mm,Material_Loss_Percent,Max_Pressure_psi,Temperature_C,Corrosion_Impact_Percent,Thickness_Loss_mm,Time_Years,Material_Carbon Steel,Material_Fiberglass,Material_HDPE,Material_PVC,Material_Stainless Steel,Grade_API 5L X42,Grade_API 5L X52,Grade_API 5L X65,Grade_ASTM A106 Grade B,Grade_ASTM A333 Grade 6
0.691554561058668,0.46411750358064857,0.19148936170212766,0.4215042907622413,0.52,0.29959919839679355,0.29166666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7231793610823694,0.198690271405848,0.06382978723404255,0.7975769813225644,0.5785,0.05410821643286573,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6860568950706794,0.6164694533034214,1.0,0.4674406865219586,0.7395,0.7244488977955912,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.11169834240027676,0.7820519438789689,0.0,0.45229681978798586,0.47500000000000003,0.3687374749498998,0.7083333333333334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.20396251459872927,0.8034882153249886,0.19148936170212766,0.497223624432105,0.1405,0.5521042084168336,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6294088854574178,0.6217575181782621,0.574468085106383,0.5608278647147905,0.134,0.6422845691382766,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.48453354916076186,0.7349512221766998,0.19148936170212766,0.547198384654215,0.045500000000000006,0.8306613226452906,0.7916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.32278778695497334,0.6460742635252145,0.19148936170212766,0.14840989399293286,0.22050000000000003,0.31763527054108215,0.20833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3262501964240684,0.2071604338522066,0.0,0.12367491166077738,0.131,0.019038076152304607,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6441115339225258,0.6279713721023209,0.19148936170212766,0.3069156991418475,0.9045000000000001,0.6923847695390781,0.49999999999999994,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.26883283415645276,0.8646384034030119,0.19148936170212766,0.8374558303886925,0.45250000000000007,0.9448897795591181,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.13336749526899072,0.8584129804053998,0.0,0.5532559313478042,0.674,0.6082164328657315,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4740110147880414,0.6650658617615416,0.0,0.16607773851590105,0.2235,0.5410821643286573,0.41666666666666663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.49224516210233005,0.6292856011466829,0.3191489361702128,0.7092377587077233,0.7415,0.4629258517034068,0.20833333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6120549354082763,0.5688517344589628,0.19148936170212766,0.4997476022211005,0.15200000000000002,0.4509018036072144,0.7083333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6044683537224527,0.5159201657682126,0.19148936170212766,0.5537607269056032,0.5745,0.32364729458917835,0.7083333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7294279759302891,0.5845419447469969,0.06382978723404255,0.3043917213528521,0.6465000000000001,0.6753507014028056,0.37499999999999994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8654431147782011,0.527786318532623,0.06382978723404255,0.6446239273094396,0.1775,0.6923847695390781,0.4583333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1859283035305388,0.8873201412024825,0.574468085106383,0.4669358909641595,0.4625,0.8406813627254509,0.29166666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8521596951456067,0.545315551181024,0.0,0.4729934376577486,0.5405000000000001,0.7414829659318637,0.7916666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23284584301694944,0.7373222325007079,0.574468085106383,0.4891468955073195,0.334,0.4128256513026052,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3108724512112776,0.7180285705321576,0.574468085106383,0.4260474507824331,0.1785,0.46392785571142275,0.9166666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1998277120433145,0.9010036555350037,1.0,0.8248359414437153,0.48550000000000004,0.9468937875751503,0.20833333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3451792398948632,0.7643788871752637,0.19148936170212766,0.33467945482079753,0.431,0.6663326653306613,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3640248495470144,0.7870876319130707,0.06382978723404255,0.2675416456335184,0.543,0.7995991983967936,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7383161105565372,0.5348413904621376,0.3191489361702128,0.3250883392226148,0.7845,0.5170340681362725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7534768524169129,0.6337396768511173,0.574468085106383,0.5355880868248359,0.4895,0.9569138276553106,0.7916666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5627613492125718,0.6009635076770488,0.06382978723404255,0.46289752650176674,0.3255,0.47595190380761515,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6500320422022288,0.45222181116436944,0.574468085106383,0.5451792024230186,0.342,0.24949899799599196,0.29166666666666663,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.023903036150394574,0.9999999999999999,0.574468085106383,0.4189803129732458,0.266,0.9529058116232464,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.95683391817153,0.2580858964397059,0.19148936170212766,0.5174154467440686,0.6485000000000001,0.15831663326653306,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5126387162450134,0.6207429006559362,0.3191489361702128,0.30641090358404843,0.859,0.4659318637274549,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23665008398601495,0.26078559112469063,0.574468085106383,0.22968197879858654,0.528,0.022044088176352703,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7419361452703357,0.6119842624669103,1.0,0.19485108531044926,0.476,0.8186372745490982,0.49999999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.49758283360734,0.49319768103111566,0.0,0.1509338717819283,0.637,0.21142284569138275,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7799787904473225,0.5917485308551056,0.574468085106383,0.5487127713276123,0.5,0.8046092184368736,0.24999999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22734673930819582,0.837200976914782,0.06382978723404255,0.25290257445734476,0.6025,0.7164328657314629,0.4583333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.46774063179332614,0.6367879969112668,1.0,0.502776375567895,0.17,0.45190380761523036,0.625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.45364678484265153,0.7384828766871048,0.06382978723404255,0.37051993942453304,0.515,0.7785571142284569,0.9583333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7973154738456201,0.5531396863853716,1.0,0.19030792529025742,0.40850000000000003,0.6723446893787575,0.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7732411590554498,0.3046742500604338,0.19148936170212766,0.3084300858152448,0.7145,0.13527054108216433,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.05766828537643309,0.4824815893513644,0.3191489361702128,0.42554265522463397,0.2645,0.05410821643286573,0.37499999999999994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5279166476177786,0.7320855734498113,0.06382978723404255,0.09641595153962643,0.5635,0.9198396793587174,0.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.45177074952923346,0.4958815286942156,0.19148936170212766,0.4058556284704694,0.05450000000000001,0.18937875751503003,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23773030204389456,0.7927625115742167,0.3191489361702128,0.39828369510348305,0.533,0.5741482965931863,0.4583333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6905295708509924,0.6219092142436531,0.574468085106383,0.39273094396769304,0.0125,0.7565130260521041,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.4737146755448538,0.7532125048469344,0.3191489361702128,0.23472993437657746,0.0245,0.8947895791583166,0.08333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.804298629358916,0.6133151840236808,0.574468085106383,0.37910146390711763,0.1375,0.9719438877755512,0.5416666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7924583004676724,0.6150569307300345,1.0,0.5335689045936396,0.331,0.9519038076152304,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.790339225997589,0.24096886899826592,0.19148936170212766,0.3018677435638566,0.8315,0.09018036072144288,0.5416666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8154200661439972,0.2529611226447212,1.0,0.994952044422009,0.1625,0.10521042084168336,0.41666666666666663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7883421965154924,0.6131029027972307,0.19148936170212766,0.17213528520949012,0.782,0.9308617234468938,0.875,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.607858202390533,0.67733238441424,0.3191489361702128,0.6214033316506815,0.585,0.8346693386773547,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9023028264605537,0.5235381980846069,1.0,0.6708732963149924,0.96,0.7434869739478958,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.21951682125126282,0.8141394981682722,1.0,0.13932357395254918,0.3025,0.6142284569138277,0.7916666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.12412337214594915,0.8126017479675657,1.0,0.2801615345784957,0.8175000000000001,0.4559118236472945,0.625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.17784979952165125,0.49464784576259585,0.3191489361702128,0.5143866733972741,0.9630000000000001,0.08517034068136271,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6723261375116687,0.6456323176116313,0.06382978723404255,0.4003028773346794,0.659,0.8266533066132264,0.5416666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7857980180339434,0.6097257126232666,0.0,0.43311458859162033,0.718,0.906813627254509,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8862866917258161,0.5798693495264502,0.3191489361702128,0.22059565875820292,0.07900000000000001,0.9919839679358717,0.7916666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6347652155330525,0.6570720873736903,0.0,0.585562847046946,0.8065,0.7985971943887775,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8136715961189538,0.4336176593348383,1.0,0.5492175668854113,0.454,0.34368737474949895,0.9166666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8919717722486713,0.4437806833159885,0.574468085106383,0.724381625441696,0.47450000000000003,0.4488977955911823,0.9166666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4184315180048266,0.4835826377825723,0.574468085106383,0.9767794043412418,0.5599999999999999,0.16032064128256512,0.29166666666666663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.1663836793812239,0.5310125048256005,0.19148936170212766,0.828874305906108,0.1695,0.10220440881763526,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.806344181778498,0.4324518429005286,0.06382978723404255,0.2730943967693084,0.48750000000000004,0.33466933867735466,0.875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.900298351657747,0.3111397423151426,0.06382978723404255,0.7067137809187278,0.1355,0.1973947895791583,0.29166666666666663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8637931778837658,0.4915257833355659,1.0,0.8854114083796063,0.6865000000000001,0.5561122244488977,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8473624944633678,0.5666606063515841,0.06382978723404255,0.7778899545683998,0.193,0.8296593186372744,0.7916666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.14785708068175885,0.9077866535765903,0.3191489361702128,0.32912670368500757,0.605,0.8406813627254509,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5050457569377076,0.3418229276466278,1.0,0.596668349318526,0.18700000000000003,0.08416833667334668,0.5416666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4641122686613912,0.455077857735069,0.06382978723404255,0.02170620898536091,0.8480000000000001,0.1533066132264529,0.29166666666666663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4902602924581223,0.6724123176435927,0.0,0.5431600201918223,0.098,0.5901803607214429,0.37499999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5967329250102451,0.5829770173594668,1.0,0.47753659767794043,0.41900000000000004,0.469939879759519,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3435329771920914,0.709482118895245,0.0,0.8218071680969208,0.326,0.48496993987975945,0.49999999999999994,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8683957127676045,0.3960888750305179,0.19148936170212766,0.47551741544674403,0.3905,0.31462925851703405,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.41500595914604554,0.7686701115065923,0.0,0.2089853609288238,0.995,0.8306613226452906,0.37499999999999994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.28685738796977533,0.8504670677669807,0.19148936170212766,0.5174154467440686,0.9535,0.9188376753507014,0.41666666666666663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8387656095469604,0.5340986998146512,0.06382978723404255,0.7314487632508834,0.6155,0.6703406813627254,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6190884365671554,0.39590951927938633,0.574468085106383,0.49217566885411407,0.053500000000000006,0.16232464929859716,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6353558963094477,0.5761848376771147,0.0,0.8046441191317516,0.0005,0.501002004008016,0.20833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8181520914306657,0.023197482778620278,0.3191489361702128,0.4734982332155477,0.6575000000000001,0.006012024048096192,0.08333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6485126594183317,0.4631354266084829,0.574468085106383,0.15951539626451283,0.5205000000000001,0.2655310621242485,0.08333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8193876905130197,0.5973460443679639,0.0,0.057041898031297306,0.893,0.9218436873747495,0.29166666666666663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.029430407203590025,0.8866454305092859,1.0,0.31196365471983845,0.122,0.5120240480961924,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8231936237487316,0.5475533954187543,0.0,0.5926299848561333,0.8245,0.6963927855711423,0.37499999999999994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3952525947200394,0.7273354063582622,0.0,0.35487127713276123,0.0165,0.6212424849699398,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6044683537224527,0.577226793349649,0.06382978723404255,0.6663301362948005,0.11399999999999999,0.46392785571142275,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7348154409962979,0.584853289352965,0.19148936170212766,0.31701161029782937,0.044000000000000004,0.6863727454909819,0.041666666666666664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1962487524208012,0.7695558701460362,0.06382978723404255,0.4634023220595659,0.626,0.4448897795591182,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5850611398811676,0.6751707578315272,1.0,0.4729934376577486,0.4135,0.7755511022044088,0.5416666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.14239984000388384,0.9406258075759134,1.0,0.629984856133266,0.44400000000000006,0.9949899799599198,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.37862945786461966,0.7119398812321627,1.0,0.42402826855123676,0.6305000000000001,0.5430861723446894,0.08333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49422008960288477,0.6043418147134655,0.19148936170212766,0.32912670368500757,0.916,0.40280561122244485,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7077658279267649,0.5112821176810974,0.3191489361702128,0.5093387178192832,0.522,0.41482965931863724,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23826930328231488,0.7328198842445813,0.0,0.10701665825340737,0.3025,0.40881763527054105,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6076471885538126,0.7049074935232442,0.19148936170212766,0.2034326097930338,0.5675,0.9769539078156312,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.15055763469489414,0.8654531421483083,0.19148936170212766,0.26350328117112565,0.1665,0.6673346693386774,0.9583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8371178725747923,0.4986265076584829,0.574468085106383,0.6183745583038869,0.531,0.5410821643286573,0.37499999999999994,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5091315898172846,0.6271879757094854,0.574468085106383,0.3907117617364967,0.397,0.47895791583166325,0.24999999999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2404179698778589,0.8386013760705556,0.19148936170212766,0.9747602221100454,0.9900000000000001,0.750501002004008,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43773343271370957,0.7844860100043123,0.3191489361702128,0.4109035840484604,0.8115000000000001,0.9679358717434869,0.9583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4683421259519356,0.6696878979273063,1.0,0.5507319535588087,0.3425,0.5470941883767535,0.9166666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8097721674041123,0.08404053524385716,0.0,0.7945482079757699,0.65,0.02104208416833667,0.5416666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5986810563963456,0.6110735298227766,0.574468085106383,0.20393740535083288,0.08950000000000001,0.5561122244488977,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.17215841906271334,0.8386013760705556,0.06382978723404255,0.46441191317516406,0.801,0.6122244488977956,0.49999999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3805114630823372,0.5172883847971418,0.574468085106383,0.5668854114083796,0.084,0.17635270541082163,0.7916666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.863572663703241,0.4879200984269109,1.0,0.32104997476022207,0.9380000000000002,0.5440881763527055,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3793833382941073,0.7273074158867302,0.0,0.6779404341241797,0.775,0.594188376753507,0.4583333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8010810552392653,0.6154766233459499,0.06382978723404255,0.89449772841999,0.1545,0.9759519038076152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8485099904552282,0.5957729587037592,0.06382978723404255,0.5204442200908632,0.5295,0.9859719438877754,0.29166666666666663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.50036337647463,0.7002124478442167,0.06382978723404255,0.9924280666330135,0.248,0.7114228456913828,0.37499999999999994,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.689673372155138,0.09308654976549685,0.3191489361702128,0.3891973750630994,0.515,0.01703406813627254,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5485537165851877,0.6743439286753765,0.574468085106383,0.37960625946491666,0.555,0.6993987975951904,0.29166666666666663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8785059935012394,0.522217264280626,0.3191489361702128,0.5446744068652195,0.142,0.6933867735470941,0.5416666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.47813654631634894,0.7297815248861436,0.574468085106383,0.11913175164058554,0.37000000000000005,0.7925851703406813,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5468335796022445,0.5912090165754401,0.06382978723404255,0.7087329631499243,0.8265000000000001,0.4308617234468937,0.37499999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5268817931011196,0.711695623365206,0.06382978723404255,0.44926804644119134,0.9235,0.8166332665330661,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.48424501687968147,0.6738157620642932,0.574468085106383,0.92781423523473,0.1385,0.5851703406813626,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7835076480681404,0.33157043458344976,0.574468085106383,0.10146390711761735,0.034499999999999996,0.1663326653306613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.27721682592012575,0.7384039813170881,0.19148936170212766,0.20444220090863197,0.523,0.4729458917835671,0.7916666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5473258135544434,0.6976525504016773,0.19148936170212766,0.5209490156486623,0.7425,0.7965931863727455,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2571983467531097,0.8115749840719082,0.3191489361702128,0.6774356385663806,0.9145,0.6763527054108216,0.4583333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8171608166294471,0.49004990617261995,0.3191489361702128,0.6875315497223624,0.918,0.48797595190380755,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4187724426646334,0.730992118503786,0.3191489361702128,0.7395254921756688,0.0165,0.6773547094188376,0.4583333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7408837307612199,0.5482422285062298,0.19148936170212766,0.03785966683493183,0.095,0.56312625250501,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44289592014276136,0.5255448191140984,0.06382978723404255,0.4538112064613831,0.5830000000000001,0.22044088176352702,0.9166666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6357491924462992,0.4359266790157574,1.0,0.5628470469459869,0.13899999999999998,0.21743486973947895,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5928075451310602,0.6826964552201777,0.06382978723404255,0.320545179202423,0.41300000000000003,0.8266533066132264,0.29166666666666663,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.12050942067992143,0.7953808232416669,0.19148936170212766,0.3255931347804139,0.8455,0.40881763527054105,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.425194622838323,0.6376692927646903,0.574468085106383,0.26501766784452296,0.7345,0.4038076152304609,0.9583333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09810115550459597,0.8425471692664829,0.574468085106383,0.41595153962645126,0.6635,0.49799599198396793,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7978370074461347,0.5654161644702838,0.574468085106383,0.40080767289247854,0.5980000000000001,0.7234468937875752,0.29166666666666663,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.21951682125126282,0.8192441059889535,0.574468085106383,0.20797576981322563,0.5805,0.6322645290581163,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7506966191320215,0.31343391258416103,0.574468085106383,0.35234729934376574,0.4925,0.13527054108216433,0.29166666666666663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7585475734391898,0.08300650753949357,1.0,0.331650681474003,0.706,0.018036072144288574,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7241229898004382,0.17923332330915756,0.3191489361702128,0.2549217566885411,0.903,0.046092184368737465,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5620511490604754,0.5593476369100141,0.06382978723404255,0.4543160020191822,0.1855,0.3727454909819639,0.875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.28590387034785314,0.6508217666923662,0.3191489361702128,0.02927814235234727,0.2385,0.29358717434869736,0.5416666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6558649616001637,0.4896259742333808,0.3191489361702128,0.5153962645128722,0.525,0.31763527054108215,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7219176661033195,0.4479841827978371,1.0,0.5673902069661787,0.742,0.2945891783567134,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5418771429370492,0.7292008321991826,1.0,0.6017163048965168,0.361,0.9398797595190381,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
